block_type	cat	stim	trial_type	response	rt	id	modality	label	fb_response	fb_rt	fb_id	block	trial	attempt	time_start	time_fix	time_stimulus_show	time_response	time_extend_incorrect	time_log	sn	logger_sn	logger_time	participation_id	UserID	RunID	rel_time
train	control	nobrand_a_5_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	37	0	185951.01	186665.565	187215.025	188214.195	NA	189213.255	NA	49	189213.35	6594639	115257	6594677	144573.395
train	control	yuxi_p_3_control	go	1	757.105	32	keydown	go_down	NA	NA	NA	1	38	0	189215.485	190112.395	190811.89	191585.655	NA	191676.955	NA	50	191677.04	6594639	115257	6594678	147037.085
train	control	nanjing_a_10_control	nogo	2	467.305	32	keydown	go_down	NA	NA	NA	1	39	0	191678.265	192643.665	193376.325	193860.275	NA	194875.015	NA	51	194875.105	6594639	115257	6594679	150235.15
train	control	nanjing_a_10_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	39	1	194875.12	195573.75	196523.61	197522.655	NA	198521.84	NA	52	198521.96	6594639	115257	6594680	153882.005
train	test	nanjing_p_4_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	40	0	198523.12	199121.23	200087.32	201086.235	NA	202085.41	NA	53	202085.5	6594639	115257	6594680	157445.545
train	test	liqun_p_4_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	41	0	202086.635	202701.535	203434.195	204433.325	NA	205432.445	NA	54	205432.54	6594639	115257	6594681	160792.585
train	control	nanjing_p_4_control	go	1	578.425	32	keydown	go_down	NA	NA	NA	1	42	0	205433.715	206081.815	206797.915	207393.015	NA	207467.93	NA	55	207468	6594639	115257	6594682	162828.045
train	test	liqun_p_4_test	go	1	840.705	32	keydown	go_down	NA	NA	NA	1	43	0	207469.835	208196.745	208979.17	209836.53	NA	209910.76	NA	56	209910.83	6594639	115257	6594682	165270.875
train	control	nanjing_a_10_control	go	1	557.46	32	keydown	go_down	NA	NA	NA	1	44	0	209912.19	210827.765	211627.29	212201.605	NA	212273.065	NA	57	212273.14	6594639	115257	6594683	167633.185
train	test	nobrand_p_6_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	45	0	212274.38	212809.365	213525.34	214524.62	NA	215523.675	NA	58	215523.775	6594639	115257	6594684	170883.82
train	control	liqun_p_4_control	go	1	458.76	32	keydown	go_down	NA	NA	NA	1	46	0	215524.96	216372.93	216905.815	217492.585	NA	217565.545	NA	59	217565.985	6594639	115257	6594684	172926.03
train	test	yuxi_a_4_test	go	1	746.665	32	keydown	go_down	NA	NA	NA	1	47	0	217567.52	218371.2	219203.795	219967.115	NA	220053.605	NA	60	220053.685	6594639	115257	6594685	175413.73
train	control	nobrand_p_6_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	48	0	220054.96	221052.185	221851.165	222933.87	NA	223932.91	NA	61	223933.01	6594639	115257	6594686	179293.055
train	test	yuxi_a_4_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	49	0	223934.255	224499.02	225265.245	226264.245	NA	227263.365	NA	62	227263.455	6594639	115257	6594687	182623.5
train	test	yuxi_a_4_test	go	1	693.04	32	keydown	go_down	NA	NA	NA	1	50	0	227264.615	227929.4	228778.695	229488.38	NA	229554.56	NA	63	229554.635	6594639	115257	6594687	184914.68
train	control	nobrand_p_7_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	51	0	229555.73	230410.67	231143.54	232142.47	NA	233141.535	NA	64	233141.625	6594639	115257	6594688	188501.67
train	test	zhonghua_a_2_test	go	1	501.7	32	keydown	go_down	NA	NA	NA	1	52	0	233142.78	233791.22	234656.98	235175.325	NA	235249.5	NA	65	235249.57	6594639	115257	6594689	190609.615
train	control	nanjing_p_4_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	53	0	235250.675	235922.515	236738.41	237737.68	NA	238736.7	NA	66	238736.78	6594639	115257	6594690	194096.825
train	test	nobrand_p_7_test	go	1	769.11	32	keydown	go_down	NA	NA	NA	1	54	0	238737.935	239236.245	239985.655	240771.49	NA	240834.965	NA	67	240835.09	6594639	115257	6594690	196195.135
train	test	nobrand_p_6_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	55	0	240836.19	241384.645	242050.695	243049.545	NA	244048.71	NA	68	244048.795	6594639	115257	6594691	199408.84
train	control	nobrand_p_6_control	go	1	526.3	32	keydown	go_down	NA	NA	NA	1	56	0	244049.985	244698.09	245464.13	246007.12	NA	246100.14	NA	69	246100.215	6594639	115257	6594691	201460.26
train	test	nobrand_a_8_test	go	1	844.115	32	keydown	go_down	NA	NA	NA	1	57	0	246101.31	246912.915	247578.895	248439.73	NA	248534.945	NA	70	248535.015	6594639	115257	6594692	203895.06
train	control	yuxi_a_4_control	go	1	519.055	32	keydown	go_down	NA	NA	NA	1	58	0	248536.73	249144.325	250026.555	250562.24	NA	250649.105	NA	71	250649.18	6594639	115257	6594693	206009.225
train	control	zhonghua_a_2_control	go	1	488.735	32	keydown	go_down	NA	NA	NA	1	59	0	250650.645	251342.37	252308.525	252814.07	NA	252892.925	NA	72	252892.995	6594639	115257	6594693	208253.04
train	test	nobrand_a_8_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	60	0	252894.09	253657.045	254156.72	255155.735	NA	256154.875	NA	73	256154.965	6594639	115257	6594694	211515.01
train	test	nobrand_a_8_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	61	0	256156.26	256870.915	257736.79	258735.91	NA	259735.015	NA	74	259735.1	6594639	115257	6594695	215095.145
train	test	nobrand_a_8_test	go	1	711.35	32	keydown	go_down	NA	NA	NA	1	62	0	259736.295	260284.505	261067.25	261795.265	NA	261897.04	NA	75	261897.11	6594639	115257	6594695	217257.155
train	control	yuxi_p_3_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	63	0	261898.265	262849.03	263698.09	264697.35	NA	265696.48	NA	76	265696.565	6594639	115257	6594696	221056.61
train	control	liqun_p_4_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	64	0	265697.725	266562.54	267245.105	268244.59	NA	269243.355	NA	77	269243.45	6594639	115257	6594697	224603.495
train	control	nobrand_p_7_control	go	1	674.995	32	keydown	go_down	NA	NA	NA	1	65	0	269244.97	269792.825	270525.66	271217.305	NA	271300	NA	78	271300.07	6594639	115257	6594698	226660.115
train	test	nanjing_a_10_test	go	1	684.595	32	keydown	go_down	NA	NA	NA	1	66	0	271301.26	271907.88	272873.39	273673.06	NA	273743.435	NA	79	273743.51	6594639	115257	6594698	229103.555
train	test	nanjing_a_10_test	go	1	494.785	32	keydown	go_down	NA	NA	NA	1	67	0	273744.625	274505.525	275171.53	275682.985	NA	275765.835	NA	80	275765.905	6594639	115257	6594699	231125.95
train	test	zhonghua_a_2_test	go	1	592.365	32	keydown	go_down	NA	NA	NA	1	68	0	275767	276553.69	277103.44	277712.65	NA	277795.56	NA	81	277795.63	6594639	115257	6594699	233155.675
train	control	nobrand_a_8_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	69	0	277796.785	278385.47	279267.99	280267.065	NA	281266.275	NA	82	281266.365	6594639	115257	6594700	236626.41
train	control	yuxi_a_4_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	70	0	281267.925	281998.975	282581.7	283580.92	NA	284580.715	NA	83	284580.81	6594639	115257	6594701	239940.855
train	test	nobrand_p_6_test	nogo	2	585.475	32	keydown	go_down	NA	NA	NA	1	71	0	284582.015	285146.115	286111.97	286714.17	NA	287710.635	NA	84	287710.755	6594639	115257	6594702	243070.8
train	test	nobrand_p_6_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	71	1	287710.76	288310.19	289126.035	290125.26	NA	291124.245	NA	85	291124.34	6594639	115257	6594703	246484.385
train	test	nanjing_p_4_test	go	1	642.55	32	keydown	go_down	NA	NA	NA	1	72	0	291125.6	291873.52	292856.15	293515.35	NA	293595.085	NA	86	293595.155	6594639	115257	6594703	248955.2
train	control	nobrand_p_7_control	go	1	538.135	32	keydown	go_down	NA	NA	NA	1	73	0	293596.545	294238.29	294854.38	295409.51	NA	295481.625	NA	87	295481.695	6594639	115257	6594704	250841.74
train	control	nobrand_p_6_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	74	0	295482.835	296253.185	297202.325	298201.445	NA	299200.55	NA	88	299200.635	6594639	115257	6594705	254560.68
train	control	nanjing_a_10_control	go	1	479.86	32	keydown	go_down	NA	NA	NA	1	75	0	299201.735	299816.66	300366.415	300862.72	NA	300936.85	NA	89	300936.925	6594639	115257	6594705	256296.97
train	test	yuxi_p_3_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	76	0	300938.07	301715.05	302231.115	303230.38	NA	304229.555	NA	90	304229.645	6594639	115257	6594706	259589.69
train	test	yuxi_p_3_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	77	0	304230.765	305162.065	305711.75	306710.675	NA	307709.855	NA	91	307709.945	6594639	115257	6594707	263069.99
train	control	nobrand_p_7_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	78	0	307711.045	308342.625	308858.81	309857.925	NA	310857.155	NA	92	310857.245	6594639	115257	6594708	266217.29
train	control	nobrand_a_8_control	go	1	592.115	32	keydown	go_down	NA	NA	NA	1	79	0	310858.445	311456.62	312372.39	312981.88	NA	313086.54	NA	93	313086.61	6594639	115257	6594708	268446.655
train	control	yuxi_a_4_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	80	0	313087.76	314004.32	314770.59	315769.4	NA	316768.545	NA	94	316768.645	6594639	115257	6594709	272128.69
train	test	nobrand_a_8_test	go	1	666.4	32	keydown	go_down	NA	NA	NA	1	81	0	316769.825	317717.735	318716.91	319399.97	NA	319473.06	NA	95	319473.135	6594639	115257	6594710	274833.18
train	control	yuxi_a_4_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	82	0	319474.265	320448.735	320948.17	321947.38	NA	322946.44	NA	96	322946.535	6594639	115257	6594711	278306.58
train	control	nobrand_p_7_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	83	0	322947.69	323612.45	324428.59	325427.66	NA	326426.86	NA	97	326426.955	6594639	115257	6594711	281787
train	test	liqun_p_4_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	84	0	326428.41	327425.93	328241.845	329241.04	NA	330240.14	NA	98	330240.225	6594639	115257	6594712	285600.27
train	test	nobrand_p_7_test	go	1	740.655	32	keydown	go_down	NA	NA	NA	1	85	0	330241.39	331189.215	332055.195	332812.505	NA	332895.795	NA	99	332895.87	6594639	115257	6594713	288255.915
train	test	zhonghua_a_2_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	86	0	332897.11	333437.38	334353.27	335352.3	NA	336351.505	NA	100	336351.595	6594639	115257	6594714	291711.64
train	control	yuxi_a_4_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	87	0	336352.725	336917.67	337883.415	338882.57	NA	339881.675	NA	101	339881.765	6594639	115257	6594715	295241.81
train	test	nanjing_a_10_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	88	0	339882.89	340864.075	341580.2	342579.355	NA	343578.48	NA	102	343578.565	6594639	115257	6594716	298938.61
train	test	nobrand_p_6_test	go	1	566.275	32	keydown	go_down	NA	NA	NA	1	89	0	343579.71	344094.65	345027.25	345610.195	NA	345703.96	NA	103	345704.03	6594639	115257	6594716	301064.075
train	control	liqun_p_4_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	90	0	345705.45	346292.805	347191.79	348191.17	NA	349190.25	NA	104	349190.335	6594639	115257	6594717	304550.38
train	test	yuxi_p_3_test	go	1	549.615	32	keydown	go_down	NA	NA	NA	1	91	0	349191.65	349906.365	350555.69	351121.99	NA	351176.255	NA	105	351176.325	6594639	115257	6594718	306536.37
train	control	zhonghua_a_2_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	92	0	351177.455	351887.98	352670.545	353669.67	NA	354668.81	NA	106	354668.9	6594639	115257	6594719	310028.945
train	test	nanjing_p_4_test	go	1	499.385	32	keydown	go_down	NA	NA	NA	1	93	0	354670.055	355334.84	355901.055	356417.11	NA	356488.86	NA	107	356488.93	6594639	115257	6594719	311848.975
train	control	nobrand_a_8_control	nogo	2	711.265	32	keydown	go_down	NA	NA	NA	1	94	0	356490.015	357166.635	358082.48	358810.375	NA	359814.315	NA	108	359814.4	6594639	115257	6594720	315174.445
train	control	nobrand_a_8_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	94	1	359814.405	360699.615	361662.69	362661.9	NA	363660.935	NA	109	363661.045	6594639	115257	6594721	319021.09
train	test	yuxi_a_4_test	go	1	542.545	32	keydown	go_down	NA	NA	NA	1	95	0	363662.32	364659.94	365609.195	366168.405	NA	366242.815	NA	110	366242.88	6594639	115257	6594721	321602.925
train	test	nobrand_a_5_test	go	1	752.27	32	keydown	go_down	NA	NA	NA	1	96	0	366243.96	366858.2	367473.98	368243.34	NA	368307.265	NA	111	368307.335	6594639	115257	6594722	323667.38
train	test	yuxi_a_4_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	97	0	368308.545	369006.33	369922.05	370921.23	NA	371920.385	NA	112	371920.47	6594639	115257	6594723	327280.515
train	control	nobrand_p_7_control	go	2	null	NA	NA	NA	NA	NA	NA	1	98	0	371921.62	372802.87	373585.585	374584.855	NA	375600.505	NA	113	375600.59	6594639	115257	6594724	330960.635
train	control	nobrand_p_7_control	go	1	605.44	32	keydown	go_down	NA	NA	NA	1	98	1	375600.59	376383.215	377182.45	377804.56	NA	377878.355	NA	114	377878.435	6594639	115257	6594724	333238.48
train	control	nobrand_a_8_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	99	0	377879.545	378781.085	379330.995	380329.77	NA	381328.825	NA	115	381328.91	6594639	115257	6594725	336688.955
train	control	yuxi_a_4_control	go	1	796.91	32	keydown	go_down	NA	NA	NA	1	100	0	381330.165	381861.675	382427.845	383241.425	NA	383310.255	NA	116	383310.33	6594639	115257	6594726	338670.375
train	control	nobrand_a_5_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	101	0	383311.435	384009.89	384709.15	385708.32	NA	386707.52	NA	117	386707.6	6594639	115257	6594727	342067.645
train	test	zhonghua_a_2_test	go	1	574.14	32	keydown	go_down	NA	NA	NA	1	102	0	386708.75	387523.475	388073	388663.795	NA	388750.365	NA	118	388750.435	6594639	115257	6594727	344110.48
train	test	nanjing_a_10_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	103	0	388751.635	389405.22	390287.875	391286.89	NA	392285.965	NA	119	392286.05	6594639	115257	6594728	347646.095
train	test	nobrand_p_7_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	104	0	392287.215	393251.69	394067.78	395066.845	NA	396066.06	NA	120	396066.17	6594639	115257	6594729	351426.215
train	control	zhonghua_a_2_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	105	0	396067.36	396598.905	397131.725	398130.845	NA	399130.025	NA	121	399130.135	6594639	115257	6594730	354490.18
train	control	nanjing_p_4_control	go	1	458.825	32	keydown	go_down	NA	NA	NA	1	106	0	399131.285	399995.92	400861.765	401337.26	NA	401431.82	NA	122	401431.885	6594639	115257	6594730	356791.93
train	test	nobrand_a_5_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	107	0	401433.02	402427.13	402943.43	403942.4	NA	404941.55	NA	123	404941.64	6594639	115257	6594731	360301.685
train	control	liqun_p_4_control	go	1	627.48	32	keydown	go_down	NA	NA	NA	1	108	0	404942.875	405607.58	406423.645	407067.78	NA	407170.81	NA	124	407170.875	6594639	115257	6594732	362530.92
train	control	yuxi_p_3_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	109	0	407172.06	408055.57	408738.295	409737.335	NA	410736.555	NA	125	410736.67	6594639	115257	6594733	366096.715
train	test	nobrand_p_6_test	go	1	465.815	32	keydown	go_down	NA	NA	NA	1	110	0	410738.185	411619.09	412218.57	412701.01	NA	412798.02	NA	126	412798.105	6594639	115257	6594733	368158.15
train	control	nanjing_a_10_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	111	0	412799.31	413417.57	414150.005	415149.285	NA	416148.475	NA	127	416148.56	6594639	115257	6594734	371508.605
train	test	nanjing_a_10_test	go	1	542.215	32	keydown	go_down	NA	NA	NA	1	112	0	416149.7	416714.675	417297.435	417856.285	NA	417936.255	NA	128	417936.325	6594639	115257	6594734	373296.37
train	control	nanjing_p_4_control	go	1	570.215	32	keydown	go_down	NA	NA	NA	1	113	0	417937.42	418846.13	419495.14	420082.26	NA	420146.185	NA	129	420146.255	6594639	115257	6594735	375506.3
train	test	nobrand_p_6_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	114	0	420147.45	420911	421710.265	422709.39	NA	423708.505	NA	130	423708.585	6594639	115257	6594736	379068.63
train	test	nobrand_a_8_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	115	0	423709.7	424541.055	425157.25	426156.365	NA	427155.54	NA	131	427155.625	6594639	115257	6594737	382515.67
train	test	nanjing_a_10_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	116	0	427156.71	427854.955	428687.48	429686.61	NA	430685.74	NA	132	430685.815	6594639	115257	6594738	386045.86
train	test	nobrand_p_7_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	117	0	430686.99	431568.215	432350.935	433350.155	NA	434349.19	NA	133	434349.27	6594639	115257	6594738	389709.315
train	control	nobrand_a_5_control	go	1	629.04	32	keydown	go_down	NA	NA	NA	1	118	0	434350.665	434965.305	435764.7	436410.395	NA	436471.39	NA	134	436471.455	6594639	115257	6594739	391831.5
train	test	nobrand_a_5_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	119	0	436472.63	437263.36	438179.49	439178.305	NA	440177.555	NA	135	440177.635	6594639	115257	6594740	395537.68
train	control	yuxi_a_4_control	go	1	589.745	32	keydown	go_down	NA	NA	NA	1	120	0	440178.85	441026.77	441842.59	442448.985	NA	442524.74	NA	136	442524.815	6594639	115257	6594741	397884.86
train	test	nobrand_p_6_test	go	1	820.27	32	keydown	go_down	NA	NA	NA	1	121	0	442525.94	443141.59	444057.405	444894.31	NA	444971.875	NA	137	444971.945	6594639	115257	6594741	400331.99
train	control	liqun_p_4_control	go	1	735.75	32	keydown	go_down	NA	NA	NA	1	122	0	444973.12	445506.15	446505.525	447258.11	NA	447344.46	NA	138	447344.535	6594639	115257	6594742	402704.58
train	control	nobrand_a_5_control	go	1	504.37	32	keydown	go_down	NA	NA	NA	1	123	0	447345.7	448337.015	448969.925	449491.125	NA	449563.385	NA	139	449563.45	6594639	115257	6594742	404923.495
train	test	nanjing_a_10_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	124	0	449564.56	450202.04	450884.81	451883.955	NA	452883.08	NA	140	452883.165	6594639	115257	6594743	408243.21
train	test	nanjing_p_4_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	125	0	452884.36	453865.545	454598.18	455597.38	NA	456596.41	NA	141	456596.505	6594639	115257	6594744	411956.55
train	control	nanjing_p_4_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	126	0	456597.625	457362.335	458111.85	459110.94	NA	460110.035	NA	142	460110.12	6594639	115257	6594745	415470.165
train	test	nobrand_a_5_test	go	1	618.905	32	keydown	go_down	NA	NA	NA	1	127	0	460111.27	460692.825	461592.1	462227.63	NA	462306.64	NA	143	462306.715	6594639	115257	6594745	417666.76
train	test	nobrand_a_5_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	128	0	462307.915	463090.82	463690.27	464689.44	NA	465688.59	NA	144	465688.685	6594639	115257	6594746	421048.73
train	test	liqun_p_4_test	go	1	613.63	32	keydown	go_down	NA	NA	NA	1	129	0	465689.845	466221.34	466937.42	467567.675	NA	467635.705	NA	145	467635.78	6594639	115257	6594747	422995.825
train	control	nobrand_p_6_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	130	0	467636.995	468469.475	469385.33	470384.415	NA	471383.56	NA	146	471383.645	6594639	115257	6594748	426743.69
train	test	zhonghua_a_2_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	131	0	471384.79	472016.28	472782.295	473781.42	NA	474780.625	NA	147	474780.705	6594639	115257	6594749	430140.75
train	control	liqun_p_4_control	go	1	500.08	32	keydown	go_down	NA	NA	NA	1	132	0	474782.32	475729.785	476479.07	476995.77	NA	477062.015	NA	148	477062.09	6594639	115257	6594749	432422.135
train	test	nanjing_a_10_test	go	1	806.545	32	keydown	go_down	NA	NA	NA	1	133	0	477063.61	477678.065	478660.65	479483.88	NA	479557.655	NA	149	479557.72	6594639	115257	6594750	434917.765
train	control	nanjing_a_10_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	134	0	479558.905	480392.355	481291.74	482290.74	NA	483289.81	NA	150	483289.89	6594639	115257	6594751	438649.935
train	control	nobrand_a_5_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	135	0	483291.05	483922.56	484522.045	485521.15	NA	486520.37	NA	151	486520.45	6594639	115257	6594752	441880.495
train	control	yuxi_a_4_control	go	1	584.045	32	keydown	go_down	NA	NA	NA	1	136	0	486521.55	487086.545	487702.63	488303.32	NA	488375.77	NA	152	488375.885	6594639	115257	6594752	443735.93
train	test	nobrand_p_6_test	go	1	587.445	32	keydown	go_down	NA	NA	NA	1	137	0	488377.005	489018.155	489934.255	490538.545	NA	490607.525	NA	153	490607.595	6594639	115257	6594753	445967.64
train	test	yuxi_p_3_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	138	0	490608.71	491199.595	492148.42	493147.845	NA	494146.985	NA	154	494147.075	6594639	115257	6594753	449507.12
train	control	nobrand_p_6_control	go	1	538.335	32	keydown	go_down	NA	NA	NA	1	139	0	494148.22	494663.15	495562.475	496117.995	NA	496198.24	NA	155	496198.31	6594639	115257	6594754	451558.355
train	test	yuxi_a_4_test	go	1	644.595	32	keydown	go_down	NA	NA	NA	1	140	0	496199.44	496944.56	497860.555	498521.985	NA	498596.7	NA	156	498596.765	6594639	115257	6594755	453956.81
train	test	nanjing_p_4_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	141	0	498597.87	499209.265	500042.125	501040.945	NA	502040.085	NA	157	502040.17	6594639	115257	6594755	457400.215
train	control	nanjing_p_4_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	142	0	502041.555	503022.52	503905.185	504904.25	NA	505903.51	NA	158	505903.59	6594639	115257	6594756	461263.635
train	test	nobrand_a_5_test	go	1	480.615	32	keydown	go_down	NA	NA	NA	1	143	0	505905.17	506586.165	507119.02	507616.245	NA	507690.875	NA	159	507690.94	6594639	115257	6594757	463050.985
train	control	yuxi_p_3_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	144	0	507692.19	508201.45	508867.52	509866.92	NA	510865.735	NA	160	510865.82	6594639	115257	6594758	466225.865
train	control	zhonghua_a_2_control	go	1	484.3	32	keydown	go_down	NA	NA	NA	1	145	0	510866.935	511615.04	512397.79	512898.73	NA	512976.25	NA	161	512976.315	6594639	115257	6594758	468336.36
train	test	yuxi_a_4_test	go	1	649.395	32	keydown	go_down	NA	NA	NA	1	146	0	512977.37	513546.725	514246.23	514912.305	NA	514989.985	NA	162	514990.055	6594639	115257	6594759	470350.1
train	control	yuxi_p_3_control	go	1	520.2	32	keydown	go_down	NA	NA	NA	1	147	0	514991.19	515794.78	516310.84	516847.68	NA	516919.495	NA	163	516919.565	6594639	115257	6594759	472279.61
train	test	nanjing_p_4_test	go	1	743.615	32	keydown	go_down	NA	NA	NA	1	148	0	516920.775	517759.755	518425.975	519186.565	NA	519248.38	NA	164	519248.45	6594639	115257	6594760	474608.495
train	control	nobrand_a_8_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	149	0	519249.61	519757.985	520441.155	521439.805	NA	522438.955	NA	165	522439.04	6594639	115257	6594760	477799.085
train	control	liqun_p_4_control	go	1	474.3	32	keydown	go_down	NA	NA	NA	1	150	0	522440.225	523421.345	524337.265	524828.2	NA	524912.545	NA	166	524912.615	6594639	115257	6594761	480272.66
train	control	nanjing_p_4_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	151	0	524913.765	525752.75	526652.28	527651.01	NA	528650.475	NA	167	528650.555	6594639	115257	6594762	484010.6
train	control	nanjing_a_10_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	152	0	528651.67	529366.31	530298.715	531297.95	NA	532297.01	NA	168	532297.095	6594639	115257	6594763	487657.14
train	test	nobrand_a_5_test	nogo	2	790.185	32	keydown	go_down	NA	NA	NA	1	153	0	532298.355	532963.025	533562.64	534369.95	NA	535377.655	NA	169	535377.745	6594639	115257	6594764	490737.79
train	test	nobrand_a_5_test	nogo	2	154.915	all	mousedown	go_down	NA	NA	NA	1	153	1	535377.75	536043.675	536926.34	537097.965	NA	538108.605	NA	170	538108.705	6594639	115257	6594764	493468.75
train	test	nobrand_a_5_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	153	2	538108.705	538874.77	539790.47	540789.645	NA	541788.72	NA	171	541788.805	6594639	115257	6594765	497148.85
train	control	liqun_p_4_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	154	0	541789.985	542637.91	543503.955	544503.04	NA	545502.16	NA	172	545502.245	6594639	115257	6594766	500862.29
train	control	nobrand_p_7_control	go	2	null	NA	NA	NA	NA	NA	NA	1	155	0	545503.375	546051.665	546717.845	547716.855	NA	548732.745	NA	173	548732.83	6594639	115257	6594767	504092.875
train	control	nobrand_p_7_control	go	1	384.305	32	keydown	go_down	NA	NA	NA	1	155	1	548732.835	549298.865	550064.885	550465.845	NA	550519.365	NA	174	550519.435	6594639	115257	6594768	505879.48
train	control	zhonghua_a_2_control	go	2	null	NA	NA	NA	NA	NA	NA	1	156	0	550520.545	551147.28	551979.775	552978.93	NA	553994.745	NA	175	553994.85	6594639	115257	6594768	509354.895
train	control	zhonghua_a_2_control	go	1	323.765	32	keydown	go_down	NA	NA	NA	1	156	1	553994.855	554577.59	555360.23	555700.715	NA	555775.255	NA	176	555775.32	6594639	115257	6594769	511135.365
train	test	nobrand_p_7_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	157	0	555776.585	556575.8	557325.42	558324.29	NA	559323.47	NA	177	559323.555	6594639	115257	6594770	514683.6
train	control	nobrand_a_5_control	go	1	557.555	32	keydown	go_down	NA	NA	NA	1	158	0	559324.72	560056.195	560688.895	561263.08	NA	561335.24	NA	178	561335.31	6594639	115257	6594770	516695.355
train	control	nobrand_p_6_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	159	0	561336.515	562037.73	562970.585	563969.36	NA	564968.54	NA	179	564968.625	6594639	115257	6594771	520328.67
train	test	nanjing_p_4_test	go	1	544.485	32	keydown	go_down	NA	NA	NA	1	160	0	564969.995	565867.75	566433.86	566995.015	NA	567059.245	NA	180	567059.31	6594639	115257	6594772	522419.355
train	control	nanjing_p_4_control	nogo	1	null	NA	NA	NA	NA	NA	NA	1	161	0	567060.445	567832.68	568465.745	569464.62	NA	570463.78	NA	181	570463.865	6594639	115257	6594772	525823.91
train	control	nobrand_p_6_control	go	1	519.525	32	keydown	go_down	NA	NA	NA	1	162	0	570465.12	571196.275	571945.79	572482.06	NA	572566.02	NA	182	572566.095	6594639	115257	6594773	527926.14
train	control	yuxi_p_3_control	go	1	537.71	32	keydown	go_down	NA	NA	NA	1	163	0	572567.225	573094.73	573594.465	574149.04	NA	574223.425	NA	183	574223.5	6594639	115257	6594773	529583.545
train	test	nobrand_a_5_test	nogo	1	null	NA	NA	NA	NA	NA	NA	1	164	0	574224.705	575043.04	575891.765	576891.455	NA	577890.605	NA	184	577890.69	6594639	115257	6594774	533250.735
