approach_left	block_type	cat	stim	trial_type	response	rt	id	modality	label	sust	final_response	fb_response	fb_rt	fb_id	block	trial	attempt	time_start	time_fix	time_stimulus_show	time_response	time_release	time_extend_incorrect	time_log	sn	logger_sn	logger_time	participation_id	UserID	RunID	rel_time
FALSE	train	control	yuxi_a_2_control	approach	1	404.315	40	keydown	down_down	TRUE	1	NA	NA	NA	1	145	0	439581.105	440427.24	441226.04	441754.53	442159.39	NA	442222.795	NA	159	442222.885	6594467	115257	6594572	411854.015
FALSE	train	control	zhonghua_a_6_control	avoid	1	389.055	38	keydown	up_down	TRUE	1	NA	NA	NA	1	146	0	442223.11	442891.905	443490.805	443896.615	444337.11	NA	444337.12	NA	160	444337.205	6594467	115257	6594573	413968.335
FALSE	train	control	zhonghua_a_6_control	avoid	1	472.47	38	keydown	up_down	FALSE	1	NA	NA	NA	1	147	0	444337.47	445173.16	446816.545	447232.735	447337.76	NA	447539.1	NA	161	447539.175	6594467	115257	6594574	417170.305
FALSE	train	control	liqun_p_5_control	approach	1	436.92	40	keydown	down_down	TRUE	1	NA	NA	NA	1	148	0	447539.38	448469.495	449119.36	449572.9	449986.145	NA	450088.715	NA	162	450088.795	6594467	115257	6594574	419719.925
FALSE	train	test	yuxi_a_8_test	approach	2	442.975	38	keydown	up_down	FALSE	1	NA	NA	NA	1	149	0	450089.02	450884.35	452081.465	452311.475	452768.845	NA	452885.27	NA	163	452885.36	6594467	115257	6594575	422516.49
FALSE	train	control	nanjing_p_5_control	approach	1	497.88	40	keydown	down_down	TRUE	1	NA	NA	NA	1	150	0	452885.585	453848.915	454448.215	454962.955	455381.845	NA	455480.345	NA	164	455480.435	6594467	115257	6594576	425111.565
FALSE	train	test	liqun_p_5_test	avoid	1	459.78	38	keydown	up_down	TRUE	1	NA	NA	NA	1	151	0	455480.67	456362.345	457079.23	457652.89	458062.2	NA	458166.385	NA	165	458166.46	6594467	115257	6594576	427797.59
FALSE	train	test	hongshuangxi_a_8_test	avoid	1	454.415	38	keydown	up_down	TRUE	1	NA	NA	NA	1	152	0	458166.655	458895.445	459776.49	460343.94	460792.78	NA	460849.49	NA	166	460849.57	6594467	115257	6594577	430480.7
FALSE	train	test	nobrand_p_2_test	avoid	1	486.255	38	keydown	up_down	TRUE	1	NA	NA	NA	1	153	0	460849.77	461725.8	462307.87	462910.48	463324.17	NA	463389.64	NA	167	463389.725	6594467	115257	6594578	433020.855
FALSE	train	control	zhonghua_p_7_control	approach	1	427.125	40	keydown	down_down	TRUE	1	NA	NA	NA	1	154	0	463389.945	463890.68	464422.73	464866.965	465289.46	NA	465376.565	NA	168	465376.64	6594467	115257	6594578	435007.77
FALSE	train	filler	filler_4	avoid	1	496.56	38	keydown	up_down	TRUE	1	NA	NA	NA	1	155	0	465376.84	466187.915	466737.36	467258.205	467670.135	NA	467729.56	NA	169	467729.635	6594467	115257	6594579	437360.765
FALSE	train	test	zhonghua_a_6_test	approach	1	375.195	40	keydown	down_down	TRUE	1	NA	NA	NA	1	156	0	467729.85	468469.15	469352.04	469744.12	470189.97	NA	470251.69	NA	170	470251.77	6594467	115257	6594579	439882.9
FALSE	train	control	zhonghua_a_8_control	avoid	1	404.04	38	keydown	up_down	TRUE	1	NA	NA	NA	1	157	0	470251.99	470817.3	471633.18	472153.225	472566.295	NA	472641.795	NA	171	472641.875	6594467	115257	6594580	442273.005
FALSE	train	test	zhonghua_a_8_test	approach	1	410.96	40	keydown	down_down	TRUE	1	NA	NA	NA	1	158	0	472642.07	473265.66	473830.715	474357.6	474764.29	NA	474836.11	NA	172	474836.185	6594467	115257	6594581	444467.315
FALSE	train	filler	filler_3	avoid	1	433.185	38	keydown	up_down	TRUE	1	NA	NA	NA	1	159	0	474836.42	475646.185	476562.15	477017.36	477428.485	NA	477437.725	NA	173	477437.815	6594467	115257	6594581	447068.945
FALSE	train	control	zhonghua_p_7_control	approach	1	344.77	40	keydown	down_down	TRUE	1	NA	NA	NA	1	160	0	477438.065	478094.72	478943.16	479304.675	479710.14	NA	479786.37	NA	174	479786.44	6594467	115257	6594582	449417.57
FALSE	train	test	yuxi_p_4_test	avoid	1	448.845	38	keydown	up_down	TRUE	1	NA	NA	NA	1	161	0	479786.685	480409.11	480991.55	481457.05	481907.73	NA	481936.055	NA	175	481936.13	6594467	115257	6594582	451567.26
FALSE	train	control	nanjing_p_5_control	avoid	1	411.805	38	keydown	up_down	TRUE	1	NA	NA	NA	1	162	0	481936.33	482590.71	483505.32	483933.785	484388.9	NA	484440.625	NA	176	484440.71	6594467	115257	6594583	454071.84
FALSE	train	control	zhonghua_p_7_control	approach	1	405.775	40	keydown	down_down	TRUE	1	NA	NA	NA	1	163	0	484440.915	485188.125	485754.06	486176.47	486587.28	NA	486685.925	NA	177	486686.035	6594467	115257	6594584	456317.165
FALSE	train	control	yuxi_a_2_control	avoid	1	483.355	38	keydown	up_down	TRUE	1	NA	NA	NA	1	164	0	486686.68	487519.535	488418.355	488918.32	489351.63	NA	489400.19	NA	178	489400.27	6594467	115257	6594584	459031.4
FALSE	train	test	yuxi_a_2_test	avoid	1	343.75	38	keydown	up_down	TRUE	1	NA	NA	NA	1	165	0	489400.5	489983.165	490783.005	491143.4	491599.25	NA	491632.51	NA	179	491632.6	6594467	115257	6594585	461263.73
FALSE	train	control	hongshuangxi_a_8_control	avoid	1	472.93	38	keydown	up_down	TRUE	1	NA	NA	NA	1	166	0	491632.895	492448.125	493064.25	493554.36	494009.43	NA	494009.43	NA	180	494009.515	6594467	115257	6594585	463640.645
FALSE	train	test	liqun_p_5_test	approach	1	529.555	40	keydown	down_down	TRUE	1	NA	NA	NA	1	167	0	494009.785	494513.41	495512.34	496058.87	496478.67	NA	496561.24	NA	181	496561.335	6594467	115257	6594586	466192.465
FALSE	train	test	yuxi_a_2_test	avoid	1	582.14	38	keydown	up_down	TRUE	1	NA	NA	NA	1	168	0	496561.545	497460.765	498276.81	498875.71	499275.865	NA	499344.485	NA	182	499344.56	6594467	115257	6594587	468975.69
FALSE	train	test	zhonghua_a_6_test	avoid	1	435.59	38	keydown	up_down	TRUE	1	NA	NA	NA	1	169	0	499344.77	500274.725	501140.76	501593.04	502006.965	NA	502040.075	NA	183	502040.19	6594467	115257	6594587	471671.32
FALSE	train	filler	filler_5	avoid	1	455.78	38	keydown	up_down	TRUE	1	NA	NA	NA	1	170	0	502040.43	502755.64	503606.17	504089.755	504504.775	NA	504534.86	NA	184	504534.935	6594467	115257	6594588	474166.065
FALSE	train	filler	filler_2	avoid	1	431.975	38	keydown	up_down	TRUE	1	NA	NA	NA	1	171	0	504535.15	505287.305	506269.485	506718.21	507119.01	NA	507227.49	NA	185	507227.57	6594467	115257	6594589	476858.7
FALSE	train	control	zhonghua_a_8_control	approach	1	502.71	40	keydown	down_down	TRUE	1	NA	NA	NA	1	172	0	507227.785	508034.035	508717.105	509326.11	509733.73	NA	509739.28	NA	186	509739.455	6594467	115257	6594589	479370.585
FALSE	train	test	zhonghua_a_6_test	approach	1	495.245	40	keydown	down_down	TRUE	1	NA	NA	NA	1	173	0	509739.715	510316.245	510998.53	511510.385	511915.08	NA	511957.4	NA	187	511957.77	6594467	115257	6594590	481588.9
FALSE	train	test	yuxi_a_2_test	avoid	1	477.545	38	keydown	up_down	TRUE	1	NA	NA	NA	1	174	0	511957.975	512797.15	513779.64	514273.825	514679.085	NA	514762.6	NA	188	514762.67	6594467	115257	6594591	484393.8
FALSE	train	control	hongshuangxi_a_8_control	approach	1	436.095	40	keydown	down_down	TRUE	1	NA	NA	NA	1	175	0	514762.875	515510.57	516194.18	516646.92	517060.85	NA	517104.89	NA	189	517104.98	6594467	115257	6594591	486736.11
FALSE	train	control	yuxi_a_2_control	approach	1	507.71	40	keydown	down_down	TRUE	1	NA	NA	NA	1	176	0	517105.205	517992.9	518492.185	519016.85	519425.13	NA	519480.42	NA	190	519480.51	6594467	115257	6594592	489111.64
FALSE	train	control	nobrand_p_2_control	avoid	1	393.135	38	keydown	up_down	TRUE	1	NA	NA	NA	1	177	0	519480.755	519990.97	520673.815	521180.395	521589.95	NA	521654.275	NA	191	521654.35	6594467	115257	6594592	491285.48
FALSE	train	test	yuxi_a_2_test	approach	1	481.915	40	keydown	down_down	TRUE	1	NA	NA	NA	1	178	0	521654.56	522489.945	523287.24	523786.665	524187.785	NA	524255.06	NA	192	524255.14	6594467	115257	6594593	493886.27
FALSE	train	test	hongshuangxi_a_8_test	approach	1	517.645	40	keydown	down_down	TRUE	1	NA	NA	NA	1	179	0	524255.345	525186.33	525736.04	526270.505	526721.87	NA	526815.125	NA	193	526815.2	6594467	115257	6594594	496446.33
FALSE	train	test	yuxi_a_8_test	avoid	1	417.7	38	keydown	up_down	TRUE	1	NA	NA	NA	1	180	0	526815.405	527734.33	528550.295	528984.845	529432.81	NA	529461.35	NA	194	529461.435	6594467	115257	6594594	499092.565
FALSE	train	test	zhonghua_p_7_test	avoid	1	568.105	38	keydown	up_down	TRUE	1	NA	NA	NA	1	181	0	529461.665	530132.525	530663.56	531340.565	531747.675	NA	531811.31	NA	195	531811.385	6594467	115257	6594595	501442.515
FALSE	train	control	yuxi_a_8_control	avoid	1	455.84	38	keydown	up_down	TRUE	1	NA	NA	NA	1	182	0	531811.59	532712.125	533612.415	534085.225	534536.37	NA	534536.375	NA	196	534536.455	6594467	115257	6594596	504167.585
FALSE	train	test	nobrand_p_2_test	avoid	1	463.05	38	keydown	up_down	TRUE	1	NA	NA	NA	1	183	0	534536.725	535511.965	536060.185	536539.875	536976.28	NA	537021.275	NA	197	537021.35	6594467	115257	6594596	506652.48
FALSE	train	test	liqun_p_5_test	approach	1	410.43	40	keydown	down_down	TRUE	1	NA	NA	NA	1	184	0	537021.57	537574.965	538475.065	538902.285	539325.26	NA	539474.215	NA	198	539474.35	6594467	115257	6594597	509105.48
FALSE	train	test	zhonghua_a_8_test	avoid	1	605.855	38	keydown	up_down	TRUE	1	NA	NA	NA	1	185	0	539474.815	540290.355	541205.625	541932.22	542338.59	NA	542371.905	NA	199	542371.98	6594467	115257	6594598	512003.11
FALSE	train	control	hongshuangxi_a_8_control	avoid	1	466.34	38	keydown	up_down	TRUE	1	NA	NA	NA	1	186	0	542372.2	542904.52	543420.655	543903.83	544320.08	NA	544370.28	NA	200	544370.355	6594467	115257	6594598	514001.485
FALSE	train	filler	filler_1	avoid	1	451.24	38	keydown	up_down	TRUE	1	NA	NA	NA	1	187	0	544370.6	545085.66	546084.735	546559.905	546967.775	NA	546979.045	NA	201	546979.12	6594467	115257	6594599	516610.25
FALSE	train	control	hongshuangxi_a_8_control	approach	1	447.01	40	keydown	down_down	TRUE	1	NA	NA	NA	1	188	0	546979.33	547900.28	548564.95	549028.655	549432.405	NA	549463.335	NA	202	549463.485	6594467	115257	6594599	519094.615
FALSE	train	test	liqun_p_5_test	approach	1	396.35	40	keydown	down_down	TRUE	1	NA	NA	NA	1	189	0	549463.875	550098.23	550996.95	551409.95	551813.445	NA	551855.085	NA	203	551855.175	6594467	115257	6594600	521486.305
FALSE	train	control	yuxi_p_4_control	approach	1	424.32	40	keydown	down_down	TRUE	1	NA	NA	NA	1	190	0	551855.41	552828.91	553711.54	554240.625	554644.545	NA	554672.13	NA	204	554672.225	6594467	115257	6594601	524303.355
FALSE	train	control	yuxi_p_4_control	approach	1	465.165	40	keydown	down_down	TRUE	1	NA	NA	NA	1	191	0	554672.475	555576.86	556558.59	557040.395	557442.045	NA	557509.38	NA	205	557509.455	6594467	115257	6594601	527140.585
FALSE	train	control	nanjing_p_5_control	avoid	1	394.895	38	keydown	up_down	TRUE	1	NA	NA	NA	1	192	0	557509.665	558174.48	558690.385	559101.905	559539.9	NA	559572.945	NA	206	559573.035	6594467	115257	6594602	529204.165
FALSE	train	test	hongshuangxi_a_8_test	approach	1	586.79	40	keydown	down_down	TRUE	1	NA	NA	NA	1	193	0	559573.27	560354.865	560972.09	561575.68	562005.425	NA	562054.76	NA	207	562054.845	6594467	115257	6594602	531685.975
FALSE	train	control	hongshuangxi_a_8_control	approach	1	563.11	40	keydown	down_down	TRUE	1	NA	NA	NA	1	194	0	562055.08	563019.785	563985.87	564565.815	564969.02	NA	565033.445	NA	208	565033.54	6594467	115257	6594603	534664.67
FALSE	train	test	nobrand_p_2_test	approach	1	555.7	40	keydown	down_down	TRUE	1	NA	NA	NA	1	195	0	565033.765	565950.485	566750.37	567322.845	567733.045	NA	567758.915	NA	209	567759.01	6594467	115257	6594604	537390.14
FALSE	train	control	yuxi_a_2_control	avoid	1	433.02	38	keydown	up_down	TRUE	1	NA	NA	NA	1	196	0	567759.255	568348.87	569047.92	569497.93	569914.88	NA	570045.825	NA	210	570045.905	6594467	115257	6594604	539677.035
FALSE	train	test	yuxi_p_4_test	avoid	1	384.075	38	keydown	up_down	TRUE	1	NA	NA	NA	1	197	0	570046.115	570863.3	571495.945	571896.76	572362	NA	572375.255	NA	211	572375.355	6594467	115257	6594605	542006.485
FALSE	train	control	liqun_p_5_control	approach	1	482.235	40	keydown	down_down	TRUE	1	NA	NA	NA	1	198	0	572375.575	573277.01	573960.45	574559.13	574960.125	NA	574994.275	NA	212	574994.38	6594467	115257	6594606	544625.51
FALSE	train	control	liqun_p_5_control	approach	1	392.465	40	keydown	down_down	TRUE	1	NA	NA	NA	1	199	0	574994.615	575809.03	576774.935	577184.165	577591.4	NA	577657.065	NA	213	577657.165	6594467	115257	6594606	547288.295
