Timetamp	UserID	Session	Task	RunID	Name	Value
2016-09-06 06:01	115257	training1 task1	Training Task 1	6594465	gonogo	[["block_type","cat","stim","trial_type","response","rt","id","modality","label","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],["train","control","nanjing_p_3_control","go",1,501.295,32,"keydown","go_down","NA","NA","NA",1,177,0,597126.325,597973.955,598689.95,599207.93,"NA",599279.525,"NA",194,599279.61,"6594322"],["train","test","zhonghua_p_8_test","nogo",1,null,"NA","NA","NA","NA","NA","NA",1,178,0,599281.005,600038.775,600654.92,601654.08,"NA",602653.155,"NA",195,602653.23,"6594322"]]
2016-09-06 06:01	115257	training1 task1	Training Task 1	6594466	gonogo	[["block_type","cat","stim","trial_type","response","rt","id","modality","label","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],["train","test","nanjing_p_3_test","go",1,508.135,32,"keydown","go_down","NA","NA","NA",1,179,0,602654.4,603169.33,604135.25,604660.195,"NA",604740.485,"NA",196,604740.55,"6594322"]]
2016-09-06 07:11	115257	training1 task2	Training Task 2	6594467	task_start	{"userID":"115257","userAgent":"Mozilla\\/5.0 (Windows NT 6.1; WOW64) AppleWebKit\\/537.36 (KHTML, like Gecko) Chrome\\/51.0.2704.106 Safari\\/537.36","taskType":"aat","task_name":""}
2016-09-06 07:11	115257	training1 task2	Training Task 2	6594468	screen	[["name","phase","time","value","logger_sn","logger_time","participation_id"],["init","start",19078.58,{"screen.width":1366,"screen.height":768,"avail.width":1366,"avail.height":728,"window.width":1366,"window.height":643},0,19079.02,"6594467"],["fullscreenchange","start",22211.79,{"window.width":1366,"window.height":768,"avail.width":1366,"avail.height":728,"screenfull.isFullscreen":true},1,22211.845,"6594467"],["resize","start",22220.33,{"window.width":1366,"window.height":768,"avail.width":1366,"avail.height":728},2,22220.385,"6594467"],["fullscreenchange","end",22211.79,[],3,24079.815,"6594467"],["resize","end",22220.33,[],4,24079.915,"6594467"]]
2016-09-06 07:11	115257	training1 task2	Training Task 2	6594468	slideshow	[["set","slide","delay","phase","response","rt","modality","id","time_start","time_buttons","time_response","logger_sn","logger_time","participation_id"],["noname",0,0,"up","up",28.735,"mouseup","all",22222.815,22222.965,22288.615,0,22288.795,"6594467"],["noname",1,0,"down","next",1660.225,"keydown",40,22288.82,22288.83,23969.905,1,23970.025,"6594467"],["noname",1,0,"up","up",45.74,"keyup",40,22288.82,22288.83,24037.45,2,24037.475,"6594467"],["noname",2,0,"down","next",411.25,"keydown",40,24037.48,24037.48,24468.51,3,24468.535,"6594467"],["noname",2,0,"up","up",27.54,"keyup",40,24037.48,24037.48,24517.775,4,24517.785,"6594467"],["noname",3,0,"down","next",433.005,"keydown",40,24517.785,24517.785,24973.195,5,24973.215,"6594467"],["noname",3,0,"up","up",37.985,"keyup",40,24517.785,24517.785,25027.775,6,25027.78,"6594467"],["noname",4,0,"down","next",413.295,"keydown",40,25027.78,25027.785,25469.685,7,25469.695,"6594467"],["noname",4,0,"up","up",66.13,"keyup",40,25027.78,25027.785,25555.48,8,25555.49,"6594467"]]
2016-09-06 07:11	115257	training1 task2	Training Task 2	6594469	slideshow	[["set","slide","delay","phase","response","rt","modality","id","time_start","time_buttons","time_response","logger_sn","logger_time","participation_id"],["noname",5,0,"down","next",1131.37,"keydown",40,25555.49,25555.495,26703.9,9,26703.925,"6594467"],["noname",5,0,"up","up",57.99,"keyup",40,25555.49,25555.495,26779.63,10,26779.635,"6594467"]]
2016-09-06 07:11	115257	training1 task2	Training Task 2	6594470	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"practice","practice","practice","approach",2,724.77,38,"keydown","up_down",true,2,"NA","NA","NA",0,0,0,26782.07,27754.69,28620.02,29361.45,29769.275,29899.905,30368.485,"NA",0,30368.87,"6594467"],[false,"practice","practice","practice","approach",1,278.585,40,"keydown","down_down",true,1,"NA","NA","NA",0,0,1,30368.9,31068.42,31850.5,32145.755,32550.43,29899.905,32606.895,"NA",1,32607.025,"6594467"]]
2016-09-06 07:12	115257	training1 task2	Training Task 2	6594471	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"practice","practice","practice","avoid",1,538.925,38,"keydown","up_down",true,1,"NA","NA","NA",0,1,0,32607.69,33449.38,34231.535,34787.11,35197.85,"NA",35294.18,"NA",2,35294.3,"6594467"],[false,"practice","practice","practice","approach",1,488.95,40,"keydown","down_down",true,1,"NA","NA","NA",0,2,0,35294.55,35980.815,36513.27,37018.64,37430.095,"NA",37486.23,"NA",3,37486.31,"6594467"]]
2016-09-06 07:12	115257	training1 task2	Training Task 2	6594472	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"practice","practice","practice","avoid",1,321.625,38,"keydown","up_down",true,1,"NA","NA","NA",0,3,0,37486.525,38494.67,39144.26,39482.7,39893.69,"NA",39989.915,"NA",4,39990.005,"6594467"]]
2016-09-06 07:12	115257	training1 task2	Training Task 2	6594473	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"practice","practice","practice","avoid",1,572.35,38,"keydown","up_down",true,1,"NA","NA","NA",0,4,0,39990.255,40924.925,41625.32,42214.445,42624.895,"NA",42690.585,"NA",5,42690.67,"6594467"],[false,"practice","practice","practice","approach",1,429.96,40,"keydown","down_down",true,1,"NA","NA","NA",0,5,0,42690.92,43390.04,43923.465,44370.305,44773.09,"NA",44821.935,"NA",6,44822.03,"6594467"]]
2016-09-06 07:12	115257	training1 task2	Training Task 2	6594474	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"practice","practice","practice","approach",1,498.38,40,"keydown","down_down",true,1,"NA","NA","NA",0,6,0,44822.32,45687.595,46687.45,47202.925,47603.88,"NA",47674.235,"NA",7,47674.345,"6594467"],[false,"practice","practice","practice","approach",1,530.875,40,"keydown","down_down",true,1,"NA","NA","NA",0,7,0,47674.555,48471.185,49201.745,49749.305,50151.705,"NA",50205.185,"NA",8,50205.28,"6594467"]]
2016-09-06 07:12	115257	training1 task2	Training Task 2	6594475	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"practice","practice","practice","avoid",1,468.485,38,"keydown","up_down",true,1,"NA","NA","NA",0,8,0,50205.51,50834.97,51616.05,52101.17,52516.165,"NA",52526.485,"NA",9,52526.575,"6594467"]]
2016-09-06 07:12	115257	training1 task2	Training Task 2	6594476	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"practice","practice","practice","avoid",1,511.36,38,"keydown","up_down",true,1,"NA","NA","NA",0,9,0,52526.92,53149.12,54013.145,54541.41,54947.235,"NA",55027.82,"NA",10,55027.9,"6594467"]]
2016-09-06 07:12	115257	training1 task2	Training Task 2	6594476	slideshow	[["set","slide","delay","phase","response","rt","modality","id","time_start","time_buttons","time_response","logger_sn","logger_time","participation_id"],["noname",1,0,"down","next",1254.25,"keydown",40,55028.245,55028.25,56301.27,11,56301.315,"6594467"],["noname",1,0,"up","up",48.25,"keyup",40,55028.245,55028.25,56376.67,12,56376.685,"6594467"],["noname",2,0,"down","next",868.035,"keydown",40,56376.69,56376.69,57263.94,13,57263.95,"6594467"],["noname",2,0,"up","up",52.045,"keyup",40,56376.69,56376.69,57346.925,14,57346.935,"6594467"]]
2016-09-06 07:12	115257	training1 task2	Training Task 2	6594477	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","filler","filler_1","approach",2,726.16,38,"keydown","up_down",true,2,"NA","NA","NA",1,0,0,57347.53,58360.845,58976.99,59720.23,60126.12,60227.44,60741.85,"NA",11,60742.075,"6594467"]]
2016-09-06 07:12	115257	training1 task2	Training Task 2	6594478	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","filler","filler_1","approach",1,369.43,40,"keydown","down_down",true,1,"NA","NA","NA",1,0,1,60742.085,61708.115,62457,62843.115,63256.955,60227.44,63363.56,"NA",12,63363.645,"6594467"]]
2016-09-06 07:12	115257	training1 task2	Training Task 2	6594479	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","zhonghua_a_6_control","approach",2,674.37,38,"keydown","up_down",true,2,"NA","NA","NA",1,1,0,63363.935,64222.85,65187.68,65982.715,66387.57,66531.64,66987.64,"NA",13,66987.745,"6594467"],[false,"train","control","zhonghua_a_6_control","approach",1,429.085,40,"keydown","down_down",true,1,"NA","NA","NA",1,1,1,66987.755,67818.685,68701.64,69147.375,69551.445,66531.64,69664.045,"NA",14,69664.155,"6594467"]]
2016-09-06 07:12	115257	training1 task2	Training Task 2	6594480	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","liqun_p_5_control","approach",1,544.905,40,"keydown","down_down",true,1,"NA","NA","NA",1,2,0,69664.44,70267.27,71099.495,71755.44,72165.51,"NA",72265.555,"NA",15,72265.635,"6594467"]]
2016-09-06 07:12	115257	training1 task2	Training Task 2	6594481	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","zhonghua_a_8_test","avoid",1,677.935,38,"keydown","up_down",true,1,"NA","NA","NA",1,3,0,72265.94,72848.195,73530.68,74330.885,74746.715,"NA",74887.03,"NA",16,74887.14,"6594467"],[false,"train","test","nobrand_p_2_test","avoid",1,568.895,38,"keydown","up_down",true,1,"NA","NA","NA",1,4,0,74887.42,75879.05,76827.565,77499,77910.89,"NA",78050.925,"NA",17,78051.02,"6594467"]]
2016-09-06 07:12	115257	training1 task2	Training Task 2	6594482	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","nanjing_p_5_control","avoid",1,511.505,38,"keydown","up_down",true,1,"NA","NA","NA",1,5,0,78051.32,78859.305,79442.245,80066.335,80508.135,"NA",80636.705,"NA",18,80636.79,"6594467"]]
2016-09-06 07:12	115257	training1 task2	Training Task 2	6594483	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","nanjing_p_5_test","approach",1,372.98,40,"keydown","down_down",true,1,"NA","NA","NA",1,6,0,80637.04,81324.04,82106.445,82589.86,83006.355,"NA",83041.36,"NA",19,83041.455,"6594467"],[false,"train","test","liqun_p_5_test","avoid",1,498.575,38,"keydown","up_down",true,1,"NA","NA","NA",1,7,0,83041.745,83755.18,84271.305,84887.09,85287.43,"NA",85407.925,"NA",20,85408.01,"6594467"]]
2016-09-06 07:12	115257	training1 task2	Training Task 2	6594484	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","liqun_p_5_test","avoid",1,488.4,38,"keydown","up_down",true,1,"NA","NA","NA",1,8,0,85408.26,85937.385,86452.59,86957.66,87402.145,"NA",87464.975,"NA",21,87465.055,"6594467"],[false,"train","control","yuxi_a_2_control","approach",1,469.22,40,"keydown","down_down",true,1,"NA","NA","NA",1,9,0,87465.275,87968.355,88900.6,89475.235,89883.395,"NA",89916.895,"NA",22,89916.99,"6594467"]]
2016-09-06 07:12	115257	training1 task2	Training Task 2	6594485	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","zhonghua_a_8_control","avoid",1,399.395,38,"keydown","up_down",true,1,"NA","NA","NA",1,10,0,89917.29,90799,91515.4,92039.07,92481.045,"NA",92547.815,"NA",23,92547.89,"6594467"]]
2016-09-06 07:13	115257	training1 task2	Training Task 2	6594486	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","nobrand_p_2_control","avoid",1,595.16,38,"keydown","up_down",true,1,"NA","NA","NA",1,11,0,92548.145,93163.245,93729.735,94429.5,94845.665,"NA",94890.595,"NA",24,94890.68,"6594467"],[false,"train","test","zhonghua_a_6_test","avoid",1,491.13,38,"keydown","up_down",true,1,"NA","NA","NA",1,12,0,94890.965,95794.9,96743.82,97351.03,97793.13,"NA",97857.98,"NA",25,97858.055,"6594467"]]
2016-09-06 07:13	115257	training1 task2	Training Task 2	6594487	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","filler","filler_2","approach",1,641.89,40,"keydown","down_down",true,1,"NA","NA","NA",1,13,0,97858.62,98409.19,99391.375,100059.545,100474.605,"NA",100545.215,"NA",26,100545.305,"6594467"]]
2016-09-06 07:13	115257	training1 task2	Training Task 2	6594488	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","yuxi_a_8_test","avoid",1,415.98,38,"keydown","up_down",true,1,"NA","NA","NA",1,14,0,100545.565,101540.155,102272.42,102793.635,103205.28,"NA",103297.73,"NA",27,103297.805,"6594467"],[false,"train","filler","filler_3","avoid",1,549.72,38,"keydown","up_down",true,1,"NA","NA","NA",1,15,0,103298.38,104286.155,104869.975,105440.895,105852.855,"NA",105922.635,"NA",28,105922.72,"6594467"]]
2016-09-06 07:13	115257	training1 task2	Training Task 2	6594489	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","yuxi_a_2_control","approach",1,657.09,40,"keydown","down_down",true,1,"NA","NA","NA",1,16,0,105922.98,106468.805,107251.05,107924.79,108334.24,"NA",108392.865,"NA",29,108392.95,"6594467"]]
2016-09-06 07:13	115257	training1 task2	Training Task 2	6594490	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","nanjing_p_5_control","avoid",1,456.335,38,"keydown","up_down",true,1,"NA","NA","NA",1,17,0,108393.18,109083.315,109948.86,110421.855,110864.98,"NA",110928.465,"NA",30,110928.54,"6594467"],[false,"train","test","yuxi_p_4_test","approach",1,512.325,40,"keydown","down_down",true,1,"NA","NA","NA",1,18,0,110928.82,111547.395,112280.235,112906.035,113313.2,"NA",113379.575,"NA",31,113379.645,"6594467"]]
2016-09-06 07:13	115257	training1 task2	Training Task 2	6594491	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","yuxi_p_4_test","approach",1,443.09,40,"keydown","down_down",true,1,"NA","NA","NA",1,19,0,113379.89,114045.8,114578.125,115037.915,115444.66,"NA",115542.62,"NA",32,115542.7,"6594467"],[false,"train","test","nobrand_p_2_test","approach",1,409.075,40,"keydown","down_down",true,1,"NA","NA","NA",1,20,0,115542.925,116276.87,117143.02,117569.05,117992.89,"NA",118050.18,"NA",33,118050.285,"6594467"]]
2016-09-06 07:13	115257	training1 task2	Training Task 2	6594492	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","nanjing_p_5_test","approach",1,558.21,40,"keydown","down_down",true,1,"NA","NA","NA",1,21,0,118050.585,118858.17,119573.82,120148.685,120574.72,"NA",120637.745,"NA",34,120637.82,"6594467"]]
2016-09-06 07:13	115257	training1 task2	Training Task 2	6594493	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","yuxi_p_4_control","avoid",1,538.39,38,"keydown","up_down",true,1,"NA","NA","NA",1,22,0,120638.035,121590.375,122254.78,122912.355,123321.365,"NA",123420.2,"NA",35,123420.28,"6594467"],[false,"train","control","nobrand_p_2_control","avoid",1,718.26,38,"keydown","up_down",true,1,"NA","NA","NA",1,23,0,123420.555,124153.045,124702.81,125438.035,125868.895,"NA",125986.66,"NA",36,125986.755,"6594467"]]
2016-09-06 07:13	115257	training1 task2	Training Task 2	6594494	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","yuxi_p_4_test","approach",2,392.63,38,"keydown","up_down",false,1,"NA","NA","NA",1,24,0,125986.965,126801.09,127957.265,128316.575,128733.335,"NA",128899.17,"NA",37,128899.255,"6594467"]]
2016-09-06 07:13	115257	training1 task2	Training Task 2	6594495	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","hongshuangxi_a_8_control","avoid",1,539.695,38,"keydown","up_down",false,1,"NA","NA","NA",1,25,0,128899.495,129432.025,131190.025,131638.84,131796.73,"NA",131952.635,"NA",38,131952.715,"6594467"]]
2016-09-06 07:13	115257	training1 task2	Training Task 2	6594496	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","yuxi_a_2_control","avoid",1,463.11,38,"keydown","up_down",true,1,"NA","NA","NA",1,26,0,131953.32,132646.09,133311.95,133791.63,134228.27,"NA",134305.055,"NA",39,134305.145,"6594467"],[false,"train","test","yuxi_p_4_test","approach",1,460.85,40,"keydown","down_down",true,1,"NA","NA","NA",1,27,0,134305.53,135310.24,136242.655,136720.21,137125.695,"NA",137181.88,"NA",40,137181.97,"6594467"]]
2016-09-06 07:13	115257	training1 task2	Training Task 2	6594497	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","zhonghua_a_6_test","approach",1,430.595,40,"keydown","down_down",true,1,"NA","NA","NA",1,28,0,137182.215,137908.195,138707.07,139154.33,139574.655,"NA",139672.07,"NA",41,139672.16,"6594467"]]
2016-09-06 07:13	115257	training1 task2	Training Task 2	6594498	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","zhonghua_a_8_control","avoid",1,548.605,38,"keydown","up_down",true,1,"NA","NA","NA",1,29,0,139672.385,140188.85,141121.85,141687.285,142104.71,"NA",142239.065,"NA",42,142239.15,"6594467"],[false,"train","control","yuxi_p_4_control","avoid",1,462.92,38,"keydown","up_down",true,1,"NA","NA","NA",1,30,0,142239.37,143135.525,144119.19,144598.97,145001.9,"NA",145053.36,"NA",43,145053.445,"6594467"]]
2016-09-06 07:13	115257	training1 task2	Training Task 2	6594499	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","yuxi_a_8_test","approach",1,532.855,40,"keydown","down_down",true,1,"NA","NA","NA",1,31,0,145053.68,145734.52,146366.665,146916.24,147354.245,"NA",147429.8,"NA",44,147429.875,"6594467"],[false,"train","test","hongshuangxi_a_8_test","approach",1,445.63,40,"keydown","down_down",true,1,"NA","NA","NA",1,32,0,147430.09,148015.81,148948.35,149530.65,149931.68,"NA",150031.185,"NA",45,150031.26,"6594467"]]
2016-09-06 07:13	115257	training1 task2	Training Task 2	6594500	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","zhonghua_p_7_test","approach",1,613.495,40,"keydown","down_down",true,1,"NA","NA","NA",1,33,0,150031.555,150846.805,151479.435,152194.81,152595.7,"NA",152671.03,"NA",46,152671.115,"6594467"]]
2016-09-06 07:14	115257	training1 task2	Training Task 2	6594501	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","yuxi_p_4_control","avoid",1,479.475,38,"keydown","up_down",true,1,"NA","NA","NA",1,34,0,152671.4,153493.36,154360.095,154856.21,155259.815,"NA",155329.08,"NA",47,155329.155,"6594467"],[false,"train","control","liqun_p_5_control","approach",1,427.19,40,"keydown","down_down",true,1,"NA","NA","NA",1,35,0,155329.365,156143.23,157074.005,157617.765,158024.07,"NA",158057.96,"NA",48,158058.04,"6594467"]]
2016-09-06 07:14	115257	training1 task2	Training Task 2	6594502	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","zhonghua_p_7_test","approach",1,429.235,40,"keydown","down_down",true,1,"NA","NA","NA",1,36,0,158058.25,158856.465,159821.995,160267.895,160671.7,"NA",160725.955,"NA",49,160726.04,"6594467"]]
2016-09-06 07:14	115257	training1 task2	Training Task 2	6594503	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","yuxi_p_4_control","approach",1,473.63,40,"keydown","down_down",true,1,"NA","NA","NA",1,37,0,160726.265,161570.88,162353.26,162843.71,163253.025,"NA",163323.625,"NA",50,163323.715,"6594467"],[false,"train","filler","filler_2","approach",1,383.035,40,"keydown","down_down",true,1,"NA","NA","NA",1,38,0,163323.96,164235.005,164950.975,165360.91,165767.395,"NA",165836.465,"NA",51,165836.55,"6594467"]]
2016-09-06 07:14	115257	training1 task2	Training Task 2	6594504	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","test","yuxi_a_2_test","avoid",1,502.255,38,"keydown","up_down",true,1,"NA","NA","NA",1,39,0,165836.795,166500.485,167115.35,167721.125,168131.84,"NA",168196.955,"NA",52,168197.04,"6594467"]]
2016-09-06 07:14	115257	training1 task2	Training Task 2	6594505	aat	[["approach_left","block_type","cat","stim","trial_type","response","rt","id","modality","label","sust","final_response","fb_response","fb_rt","fb_id","block","trial","attempt","time_start","time_fix","time_stimulus_show","time_response","time_release","time_extend_incorrect","time_log","sn","logger_sn","logger_time","participation_id"],[false,"train","control","yuxi_p_4_control","approach",1,474.675,40,"keydown","down_down",true,1,"NA","NA","NA",1,40,0,168197.31,168897.63,169530.225,170021.565,170430.245,"NA",170528.85,"NA",53,170528.94,"6594467"],[false,"train","control","yuxi_a_8_control","avoid",1,508.66,38,"keydown","up_down",true,1,"NA","NA","NA",1,41,0,170529.19,171278.97,172111.42,172739.97,173160.695,"NA",173193.405,"NA",54,173193.49,"6594467"]]
